tweetID,created_at,location,username,fixedText
1575463920109740000,2022-09-29 12:34:03+00:00,A family owned farm,BadgerBurner,"RT @JudLounsbury: Ron Johnson is a liar.

He was one of the 8 Senators that was seeking to block the 2020 election results in AZ, WI, MI, PA &amp; GA and replace them with a fake set of electors. It's only because the insurrection failed that they stopped their scheme after Arizona. 

He was involved. https://t.co/YIcOdsyOGM https://t.co/dOvejs0JFc"
1575463492475390000,2022-09-29 12:32:21+00:00,"Madison, Wisconsin",JudLounsbury,"Ron Johnson is a liar.

He was one of the 8 Senators that was seeking to block the 2020 election results in AZ, WI, MI, PA &amp; GA and replace them with a fake set of electors. It's only because the insurrection failed that they stopped their scheme after Arizona. 

He was involved. https: Absolutely embarrassing from Ron Johnson. He has no answer for his attempt to overturn the 2020 election. Great pushback from the reporter here. #wisen https://t.co/jKwZZLwa1d"
1575460426506430000,2022-09-29 12:20:10+00:00,,samiull05177009,"@sanjayyadavij Bhi ashok gehlot ne mana kar dya ha election  larna se to fir kaise president bna ga: कांग्रेस अध्यक्ष सोनिया गांधी राजस्थान के मुख्यमंत्री का फ़ैसला अगले दो दिन में करेंगी, मतलब अध्यक्ष और मुख्यमंत्री दोनो राजस्थान से !@INCIndia  👇 https://t.co/tnMD0z0Dse"
1575460323783740000,2022-09-29 12:19:46+00:00,,Hemant67929449,"@unexpected183 @Shiva_Shiny_ @RamCharanCult27 raju ante Pawan la kukka la aravala endhi,,he is king by his heart not by his mannerism or attitude,urike bojanam pettaru kada,,okka acation kavali,,ayna adi cheyali ani rule em ledu ga,he is not contest of election ryt?just fan ni kuda consider chesi tana goppatanam chupinchad: @Shiva_Shiny_ @RamCharanCult27 Raja em pikadu aa Raju 

Peddananna dinam varaku gurthuraleda prajalu aa rajuki 

Perulo Raju unte Raju ayiporu

Manchi chese gunam thappu ni edurinche dairyam Undali 

Jagan Daggara vangipude arthamaindi Raju gambeeram"
1575460145043300000,2022-09-29 12:19:03+00:00,DME ,BeeAndWax,"@_zona_khan @MughalAmiruddin @mtahakhan1212 2013 election main.

ab wait karain 2023 ka. nazar a jai ga tab b: @BeeAndWax @MughalAmiruddin @mtahakhan1212 Aisa kon sa maamla ya waqt he jis me logon ne kaptaan ka saath nai dia?"
1575497341691620000,2022-09-29 14:46:52+00:00,"Rhode Island, USA",SStar711,"RT @ProjectLincoln: GA GOP Senate candidate @HerschelWalker campaign listed a woman who was arrested in March on charges of participating in the Jan. 6th attack on our U.S. Capitol as one of his grassroots “county captains.” Walker should never be in any position of power.
https://t.co/hLjZFmJlJS"
1575497265791500000,2022-09-29 14:46:34+00:00,,JoeSmoe54578408,"@JackPosobiec @ElectionRecon Not gonna age well. Demographics is destiny. R's simply do not have the numbers anymore to hold the House, Senate, or Presidency.

AZ and GA were the Blue shockers of 2020. Texas and North Carolina will shock the world in 2022.: BREAKING: @ElectionRecon has released their 2022 projections, plus rankings of the Top 10 and and Bottom 10 rated polls in America by accuracy: https://t.co/JAWDOWLbTq"
1575496583059500000,2022-09-29 14:43:51+00:00,Winnipeg,superopa52,"RT @ProjectLincoln: GA GOP Senate candidate @HerschelWalker campaign listed a woman who was arrested in March on charges of participating in the Jan. 6th attack on our U.S. Capitol as one of his grassroots “county captains.” Walker should never be in any position of power.
https://t.co/hLjZFmJlJS"
1575496371591060000,2022-09-29 14:43:00+00:00,Louisiana,LeftInLouisiana,"RT @duty2warn: If incumbents Warnock (GA) and Cortez Masto (NV) hold their seats in the Senate, then John Fetterman (PA) will make Kyrsten Sinema irrelevant. 
One more [probably Barnes (WI), Beasley (NC) or Ryan (OH)] and then - if we hold the House - we can fix the High Court and codify Roe."
1575495262771950000,2022-09-29 14:38:36+00:00,Carolinas,MickelCran,RT @john_holiness: I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock https://t.co/xGorYHMvfE
1575493374207210000,2022-09-29 14:31:06+00:00,,sdbees1953,RT @john_holiness: I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock https://t.co/YmP93UIaf4
1575493011164690000,2022-09-29 14:29:39+00:00,NY b4 LA b4 Dallas,antipandemonium,RT @john_holiness: I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock https://t.co/YmP93UIaf4
1575492852590990000,2022-09-29 14:29:01+00:00,USA,LindaStartsOver,"RT @FrankMikeDavis1: @antifaoperative We need at least ""52"" DEM Senators to stop the filibuster &amp; pass the ""Women's Health Protection Act"" to ""codify"" ROE.

Plz RT &amp; Add DEM Senate Candidates: Gary Chambers Jr, LA; Catherine Cortez Masto, NV; Maggie Hassan, NH;
Mark Kelly, AZ; Patty Murray, WA &amp; Raphael Warnock, GA. https://t.co/Mi0RomR4PS"
1575491943856950000,2022-09-29 14:25:25+00:00,,mmmexperimental,RT @john_holiness: I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock
1575491557746120000,2022-09-29 14:23:53+00:00,"California, USA",RosieM1919,RT @john_holiness: I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock https://t.co/YmP93UIaf4
1575491557402150000,2022-09-29 14:23:53+00:00,,mmmexperimental,RT @john_holiness: I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock https://t.co/xGorYHMvfE
1575491229156240000,2022-09-29 14:22:34+00:00,"Washington, USA",PamAinsley,RT @john_holiness: I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock https://t.co/YmP93UIaf4
1575490927371870000,2022-09-29 14:21:22+00:00,,Trumpgot2go,RT @john_holiness: I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock https://t.co/YmP93UIaf4
1575490597993180000,2022-09-29 14:20:04+00:00,,AnniesBananny,"RT @FrankMikeDavis1: @antifaoperative We need at least ""52"" DEM Senators to stop the filibuster &amp; pass the ""Women's Health Protection Act"" to ""codify"" ROE.

Plz RT &amp; Add DEM Senate Candidates: Gary Chambers Jr, LA; Catherine Cortez Masto, NV; Maggie Hassan, NH;
Mark Kelly, AZ; Patty Murray, WA &amp; Raphael Warnock, GA. https://t.co/Mi0RomR4PS"
1575490540002750000,2022-09-29 14:19:50+00:00,OREGON ,NormalT11,RT @john_holiness: I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock https://t.co/YmP93UIaf4
1575490163043540000,2022-09-29 14:18:20+00:00,,mmmexperimental,RT @john_holiness: I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock https://t.co/YmP93UIaf4
1575489840082160000,2022-09-29 14:17:03+00:00,,marianapeba,"@SteveSchmidtSES Please share candidates in competitive Senate races like.
Blue: “Gavin Newsom and Pete Buttigieg are unflappable on television. They are prepared and laser sharp with their answers. They use facts and reject the malice, while simultaneously diffusing the miasma of misinformation that flows from the MAGA/FOX sewage.”

https://t.co/adUjWMIaAE"
1575489402524280000,2022-09-29 14:15:19+00:00,,susansh34886390,"RT @duty2warn: If incumbents Warnock (GA) and Cortez Masto (NV) hold their seats in the Senate, then John Fetterman (PA) will make Kyrsten Sinema irrelevant. 
One more [probably Barnes (WI), Beasley (NC) or Ryan (OH)] and then - if we hold the House - we can fix the High Court and codify Roe."
1575488937917030000,2022-09-29 14:13:28+00:00,,FaitsDebbie,"RT @FrankMikeDavis1: @antifaoperative We need at least ""52"" DEM Senators to stop the filibuster &amp; pass the ""Women's Health Protection Act"" to ""codify"" ROE.

Plz RT &amp; Add DEM Senate Candidates: Gary Chambers Jr, LA; Catherine Cortez Masto, NV; Maggie Hassan, NH;
Mark Kelly, AZ; Patty Murray, WA &amp; Raphael Warnock, GA. https://t.co/Mi0RomR4PS"
1575488736866880000,2022-09-29 14:12:40+00:00,Bay Area,alvasvoboda,"RT @FrankMikeDavis1: @antifaoperative We need at least ""52"" DEM Senators to stop the filibuster &amp; pass the ""Women's Health Protection Act"" to ""codify"" ROE.

Plz RT &amp; Add DEM Senate Candidates: Gary Chambers Jr, LA; Catherine Cortez Masto, NV; Maggie Hassan, NH;
Mark Kelly, AZ; Patty Murray, WA &amp; Raphael Warnock, GA. https://t.co/Mi0RomR4PS"
1575487756599320000,2022-09-29 14:08:46+00:00,"North Carolina, USA",cardon_brian,RT @john_holiness: I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock https://t.co/YmP93UIaf4
1575487242872940000,2022-09-29 14:06:44+00:00,"Dawsonville, GA",john_holiness,I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock https://t.co/YmP93UIaf4
1575487116234340000,2022-09-29 14:06:14+00:00,"Dawsonville, GA",john_holiness,I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock https://t.co/xGorYHMvfE
1575486995987820000,2022-09-29 14:05:45+00:00,"Dawsonville, GA",john_holiness,I live in GA and I can't believe that the Senate race between Walker and Warnock is close. Warnock should be leading by double digits. Walker is totally unqualified. Now another Walker scandal exposed. Come on fellow Georgians. Wake up!! Retweet. #resisters #resistance #warnock
1575486906174840000,2022-09-29 14:05:24+00:00,"Florida, USA",Glenn2563,"RT @FrankMikeDavis1: @MetaResistance @PaulDereume @AMHotFlash @michelle_spenc @PMCovington @BlueStormComin1 @Meidas_David @janrobinjackson @ladydragonflyaj @TG22110 @XavierResists @smc429 @KoKo1Gee @ModiseTPhumo @ladyindrak @CorrinaLeeB @morganjttalley @OccupyDemocrats @lauraboerman We need 60 DEM Senators to break the filibuster &amp; pass the ""Women's Health Protection Act"" in order to ""Codify"" ROE.

Plz RT &amp; Add DEM Senate Candidates: Gary Chambers Jr, LA; Catherine Cortez Masto, NV; Maggie Hassan, NH;
Mark Kelly, AZ; Patty Murray, WA &amp; Raphael Warnock, GA. https://t.co/coX2416frM"
1575486694320890000,2022-09-29 14:04:33+00:00,"Playas de Tijuana, BC, Mexico",MMCOWRD,GA Senate Race: Why Warnock Can’t Shake Walker https://t.co/sUkUvGkNxV
1575485820236360000,2022-09-29 14:01:05+00:00,#PA01 Bucks County #PAResists ,immelza,"RT @Keljhou: 🥳🗳️Help us expand Senate and fight Trumpism! Make up to $100💸per list-Work your own schedule- Quick application &amp; interview! Now Hiring Field Reps to rally Democrats to vote in suburban exurban &amp; rural areas of AZ GA NV NH NC PA &amp; WI! @TurnoutPAC 
https://t.co/3KekhMFh2f"
1575484120125160000,2022-09-29 13:54:19+00:00,,bonesfanancy,"#GA voters, there's a solution to Brian Kemp's refusal to expand Medicaid - VOTE HIM OUT &amp; ELECT @staceyabrams ! Kemp's cruelty is beyond the pale! The two US Senate Dems that you elected in 2020 have delivered. 

Elect democrat Stacey Abrams as Governor!

https: Yesterday, Georgia doctors, nurses &amp; medical students demanded that Gov. Brian Kemp expand Medicaid.

Kemp refuses to expand Medicaid as hospitals close, 70% of Georgians struggle to afford care &amp; Georgia is #3 in uninsured residents.

Listen to what these experts had to say.⬇️"
1575482444006170000,2022-09-29 13:47:40+00:00,"Ohio, USA",JoyfulMrsBerry,"RT @FrankMikeDavis1: @antifaoperative We need at least ""52"" DEM Senators to stop the filibuster &amp; pass the ""Women's Health Protection Act"" to ""codify"" ROE.

Plz RT &amp; Add DEM Senate Candidates: Gary Chambers Jr, LA; Catherine Cortez Masto, NV; Maggie Hassan, NH;
Mark Kelly, AZ; Patty Murray, WA &amp; Raphael Warnock, GA. https://t.co/Mi0RomR4PS"
